,px,person,people,all
0,0.0,0.0705699566603974,0.09994086339444115,0.19975755336993617
1,0.001001001001001001,0.0705699566603974,0.09994086339444115,0.20688401662722533
2,0.002002002002002002,0.10497875523356719,0.15262780741229165,0.21412297027233013
3,0.003003003003003003,0.13465502640305785,0.19023485755060623,0.22145214283044812
4,0.004004004004004004,0.159249644207864,0.22455499383857042,0.2289203977627881
5,0.005005005005005005,0.18067502592978318,0.2503338504001197,0.23648055410375887
6,0.006006006006006006,0.20070665927086265,0.2745265125911437,0.24415009636830529
7,0.007007007007007007,0.21784480435005135,0.2937637442011957,0.2519189487806897
8,0.008008008008008008,0.23538347460078488,0.3097387189418264,0.25974082452885183
9,0.009009009009009009,0.25100122529444513,0.3282637071990586,0.26763493029428376
10,0.01001001001001001,0.26557775496573427,0.3461545169935286,0.27558906851567755
11,0.011011011011011011,0.2777812035925722,0.36226096285894616,0.2836180716875759
12,0.012012012012012012,0.2900400330810924,0.3769950639170275,0.29173305097732277
13,0.013013013013013013,0.3001972135503493,0.3891315765956101,0.299914187340929
14,0.014014014014014014,0.31092729680871206,0.39782892449352114,0.3081805535439085
15,0.015015015015015015,0.32084134158043875,0.4099011998504181,0.3165016316393051
16,0.016016016016016016,0.32915131225457694,0.41712813962427575,0.3248918012206573
17,0.017017017017017015,0.3391581298899405,0.4302464056507313,0.3333527831482086
18,0.018018018018018018,0.34751514679286655,0.43557124300153294,0.34188296133041957
19,0.01901901901901902,0.35626039916200575,0.44405467458914133,0.3504719101069208
20,0.02002002002002002,0.3645134875400691,0.45388935270899283,0.35914098095677316
21,0.02102102102102102,0.37087701646923094,0.4614590579365674,0.3678839048033941
22,0.022022022022022022,0.37774049547499566,0.46697025753859617,0.3766596471460265
23,0.023023023023023025,0.38524531620651264,0.47433936962272377,0.38547836136087854
24,0.024024024024024024,0.3919963231158346,0.4821550584200423,0.39436513089475284
25,0.025025025025025023,0.3991802385369713,0.4878509820040634,0.40331320857818986
26,0.026026026026026026,0.40527294861277796,0.4921371236855523,0.41234144368858067
27,0.02702702702702703,0.41068736628150654,0.4981967255740239,0.42141934833915673
28,0.028028028028028028,0.4156009395077253,0.5024854814751457,0.4296899321074391
29,0.029029029029029027,0.42251063324236754,0.5097621899111517,0.43733999059248435
30,0.03003003003003003,0.42714136959512083,0.5145053972387367,0.44447067965564613
31,0.031031031031031032,0.43264291953793343,0.5201612115006391,0.4511988164849319
32,0.03203203203203203,0.43703810039362495,0.525895665724424,0.45754890172521273
33,0.03303303303303303,0.44141877670525864,0.5269233696621172,0.4635918777166428
34,0.03403403403403403,0.4456833864785375,0.5300262216503546,0.46936043955972584
35,0.035035035035035036,0.44984143958213946,0.5319914790548741,0.47484614124697544
36,0.036036036036036036,0.4547327039979631,0.5347364395905101,0.48005807798621225
37,0.037037037037037035,0.45897675105974717,0.5392619565492635,0.4850199610667772
38,0.03803803803803804,0.46293785201245874,0.542048877130211,0.4897612491268573
39,0.03903903903903904,0.4676145755088536,0.5460655972498913,0.49432423238073103
40,0.04004004004004004,0.47123430976151925,0.5480264760237777,0.49872382329036485
41,0.04104104104104104,0.47479902038969923,0.551509096963066,0.5029733942010927
42,0.04204204204204204,0.47895075816137955,0.5545802185036869,0.507103277173944
43,0.043043043043043044,0.48320373314522785,0.5573852614951337,0.511043487975275
44,0.044044044044044044,0.4874121104554592,0.5591714848025063,0.5148947530308117
45,0.04504504504504504,0.4925668403443457,0.562189206395435,0.5186064146737586
46,0.04604604604604605,0.4962490697800342,0.5660399826301421,0.5221661784359954
47,0.04704704704704705,0.49874102276749843,0.5668955162358406,0.5256192470682313
48,0.04804804804804805,0.5001911502585552,0.5698285197111909,0.5289606486613986
49,0.04904904904904905,0.5032410199664441,0.5737202925435789,0.5322040165446951
50,0.050050050050050046,0.5062013962892827,0.5770133474761301,0.535344722058344
51,0.05105105105105105,0.5097179735758519,0.5816728277388516,0.5384117786476149
52,0.05205205205205205,0.5128762911197252,0.5835808032938737,0.5414198358466793
53,0.05305305305305305,0.5149560352420612,0.5862500717685932,0.5443623599460221
54,0.05405405405405406,0.5173045395304308,0.5878913098978452,0.5472607947639365
55,0.055055055055055056,0.5197496500961871,0.5913852723927499,0.5500427278554323
56,0.056056056056056056,0.5224253960123659,0.5948534369046832,0.5527599036189249
57,0.057057057057057055,0.5248473507034184,0.5980945156672356,0.5554109828025661
58,0.058058058058058054,0.5270445499937073,0.6009475496834041,0.5580050567891038
59,0.05905905905905906,0.5295462482983155,0.6039692532387672,0.5605773203850312
60,0.06006006006006006,0.5318226619984134,0.6069838425945512,0.563102242309399
61,0.06106106106106106,0.5340565520588819,0.6092932673025344,0.5655996323470104
62,0.062062062062062065,0.535505328375172,0.6106489122939747,0.5680360218834855
63,0.06306306306306306,0.5374858082430226,0.6131606708832708,0.5704146463227235
64,0.06406406406406406,0.5404984574876407,0.6142546245534366,0.572741878988043
65,0.06506506506506507,0.5420188801153945,0.6154956139694838,0.575008562631567
66,0.06606606606606606,0.5446754485700199,0.6195233257550733,0.5772591197850018
67,0.06706706706706707,0.5468686332619362,0.6206588818477531,0.5794557653346498
68,0.06806806806806806,0.5487736992507468,0.6225323380256944,0.5815987899023648
69,0.06906906906906907,0.5499668322406788,0.6259485932184535,0.5836863344931278
70,0.07007007007007007,0.5514863381191112,0.6274182232126212,0.58573017561669
