                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.6578,                 1.2666,                   1.27,                0.76008,                0.62354,                0.71377,                0.41162,                 1.6303,                 1.2073,                 1.2927,               0.005017,               0.005017,               0.005017
                    153,                 1.6625,                 1.2708,                 1.2676,                0.75341,                0.62941,                 0.7141,                 0.4123,                 1.6303,                 1.2047,                 1.2925,               0.004984,               0.004984,               0.004984
                    154,                 1.6664,                 1.2671,                 1.2756,                0.74953,                0.62995,                0.71502,                0.41193,                  1.631,                 1.2045,                 1.2919,               0.004951,               0.004951,               0.004951
                    155,                 1.6554,                 1.2574,                 1.2701,                0.75825,                0.63032,                0.71551,                0.41275,                 1.6308,                 1.2029,                  1.292,               0.004918,               0.004918,               0.004918
                    156,                 1.6561,                 1.2726,                 1.2737,                0.77159,                0.61972,                0.71761,                0.41316,                 1.6329,                 1.2037,                 1.2921,               0.004885,               0.004885,               0.004885
                    157,                 1.6443,                 1.2494,                 1.2701,                  0.773,                 0.6151,                0.71754,                0.41253,                 1.6336,                 1.2023,                 1.2926,               0.004852,               0.004852,               0.004852
                    158,                 1.6509,                 1.2603,                 1.2676,                0.77127,                0.61674,                0.71751,                0.41392,                 1.6339,                 1.2003,                 1.2931,               0.004819,               0.004819,               0.004819
                    159,                 1.6396,                 1.2523,                 1.2599,                0.76055,                0.62848,                 0.7199,                0.41355,                  1.632,                 1.1992,                 1.2925,               0.004786,               0.004786,               0.004786
                    160,                 1.6504,                  1.254,                 1.2674,                 0.7796,                0.61691,                0.72032,                0.41286,                 1.6313,                 1.1977,                 1.2922,               0.004753,               0.004753,               0.004753
                    161,                 1.6417,                 1.2548,                 1.2689,                0.78129,                0.61758,                0.72044,                0.41343,                 1.6318,                 1.1971,                 1.2929,                0.00472,                0.00472,                0.00472
                    162,                 1.6441,                 1.2537,                 1.2668,                0.77126,                0.61973,                 0.7204,                0.41298,                 1.6309,                  1.197,                 1.2923,               0.004687,               0.004687,               0.004687
                    163,                 1.6331,                 1.2385,                 1.2623,                0.76721,                0.62527,                0.71925,                0.41396,                 1.6315,                 1.1946,                 1.2922,               0.004654,               0.004654,               0.004654
                    164,                 1.6411,                 1.2413,                 1.2651,                0.77257,                0.62377,                0.71985,                0.41401,                 1.6306,                  1.195,                 1.2913,               0.004621,               0.004621,               0.004621
                    165,                 1.6373,                 1.2505,                 1.2619,                 0.7748,                0.62347,                0.72027,                0.41509,                  1.629,                  1.193,                 1.2912,               0.004588,               0.004588,               0.004588
                    166,                 1.6245,                 1.2323,                 1.2598,                0.77406,                0.62335,                0.72128,                 0.4154,                 1.6292,                 1.1928,                 1.2909,               0.004555,               0.004555,               0.004555
                    167,                 1.6332,                 1.2407,                 1.2667,                0.77161,                0.62673,                0.72221,                0.41496,                 1.6293,                  1.191,                 1.2906,               0.004522,               0.004522,               0.004522
                    168,                   1.63,                 1.2291,                 1.2564,                0.77942,                0.61893,                0.72157,                0.41473,                 1.6289,                 1.1904,                 1.2903,               0.004489,               0.004489,               0.004489
                    169,                 1.6232,                 1.2313,                  1.266,                0.77943,                0.61898,                0.72203,                0.41499,                 1.6277,                 1.1896,                 1.2896,               0.004456,               0.004456,               0.004456
                    170,                 1.6293,                 1.2355,                 1.2628,                 0.7833,                0.61435,                0.72168,                0.41553,                 1.6273,                 1.1891,                 1.2895,               0.004423,               0.004423,               0.004423
                    171,                 1.6284,                 1.2416,                 1.2592,                0.78728,                0.61206,                0.72171,                0.41573,                 1.6266,                 1.1896,                 1.2897,                0.00439,                0.00439,                0.00439
                    172,                 1.6221,                 1.2321,                 1.2615,                0.79213,                0.61188,                0.72283,                0.41622,                 1.6271,                 1.1894,                 1.2902,               0.004357,               0.004357,               0.004357
                    173,                 1.6377,                 1.2304,                 1.2604,                0.79076,                0.61004,                0.72347,                 0.4167,                 1.6269,                 1.1894,                 1.2898,               0.004324,               0.004324,               0.004324
                    174,                 1.6265,                 1.2215,                 1.2474,                0.78633,                0.61521,                0.72382,                0.41737,                 1.6266,                 1.1873,                 1.2894,               0.004291,               0.004291,               0.004291
                    175,                 1.6167,                   1.22,                 1.2552,                0.77594,                0.62467,                0.72508,                0.41808,                 1.6248,                 1.1861,                 1.2888,               0.004258,               0.004258,               0.004258
                    176,                 1.6182,                  1.228,                 1.2493,                0.76999,                0.62894,                 0.7264,                0.41848,                  1.624,                 1.1853,                 1.2885,               0.004225,               0.004225,               0.004225
                    177,                 1.6197,                 1.2231,                 1.2469,                0.77283,                0.62902,                 0.7269,                0.41898,                 1.6239,                 1.1857,                 1.2884,               0.004192,               0.004192,               0.004192
                    178,                 1.6194,                 1.2209,                 1.2521,                 0.7809,                0.62713,                0.72757,                0.41939,                 1.6234,                 1.1848,                 1.2878,               0.004159,               0.004159,               0.004159
                    179,                 1.6186,                  1.214,                 1.2573,                0.78073,                0.62506,                0.72833,                0.42041,                 1.6222,                 1.1828,                 1.2873,               0.004126,               0.004126,               0.004126
                    180,                 1.6246,                 1.2242,                 1.2536,                0.77448,                0.63118,                0.72891,                0.42112,                 1.6221,                 1.1824,                  1.287,               0.004093,               0.004093,               0.004093
                    181,                 1.6206,                 1.2136,                 1.2552,                0.77751,                0.63112,                0.72896,                0.42167,                 1.6224,                 1.1822,                 1.2873,                0.00406,                0.00406,                0.00406
                    182,                 1.6112,                  1.215,                 1.2538,                0.79186,                0.62289,                0.72878,                 0.4218,                 1.6215,                 1.1819,                 1.2869,               0.004027,               0.004027,               0.004027
                    183,                 1.6283,                  1.222,                 1.2547,                0.78566,                 0.6275,                0.72908,                0.42217,                 1.6221,                 1.1832,                 1.2872,               0.003994,               0.003994,               0.003994
                    184,                 1.6177,                 1.2129,                 1.2542,                0.78918,                 0.6266,                0.72948,                0.42201,                 1.6217,                 1.1823,                 1.2871,               0.003961,               0.003961,               0.003961
                    185,                 1.5985,                 1.2016,                 1.2477,                0.78882,                 0.6272,                0.73012,                0.42202,                 1.6224,                 1.1814,                 1.2871,               0.003928,               0.003928,               0.003928
                    186,                 1.6068,                 1.1999,                 1.2474,                0.77759,                0.63484,                0.72977,                0.42232,                 1.6216,                 1.1814,                 1.2868,               0.003895,               0.003895,               0.003895
                    187,                  1.597,                 1.1971,                 1.2416,                 0.7854,                0.63228,                0.72981,                0.42217,                 1.6212,                 1.1811,                 1.2868,               0.003862,               0.003862,               0.003862
                    188,                 1.6066,                  1.198,                 1.2524,                0.77538,                0.63593,                0.73031,                0.42235,                 1.6214,                 1.1809,                 1.2864,               0.003829,               0.003829,               0.003829
                    189,                 1.6053,                 1.2019,                 1.2455,                0.76729,                0.63996,                0.73004,                0.42305,                 1.6214,                  1.181,                 1.2863,               0.003796,               0.003796,               0.003796
                    190,                 1.6138,                 1.2128,                 1.2545,                0.76526,                0.64346,                0.73022,                0.42228,                 1.6211,                 1.1801,                 1.2862,               0.003763,               0.003763,               0.003763
                    191,                 1.5991,                 1.1931,                 1.2455,                0.76788,                0.64117,                0.73047,                0.42241,                 1.6211,                 1.1801,                 1.2858,                0.00373,                0.00373,                0.00373
                    192,                 1.5945,                 1.1848,                 1.2405,                0.76419,                0.64307,                0.73066,                0.42217,                 1.6216,                 1.1809,                 1.2863,               0.003697,               0.003697,               0.003697
                    193,                 1.5939,                 1.1854,                 1.2411,                0.76403,                0.64159,                0.73032,                0.42246,                 1.6217,                 1.1793,                 1.2862,               0.003664,               0.003664,               0.003664
                    194,                 1.5932,                 1.1889,                  1.237,                0.76578,                0.64145,                0.73051,                0.42259,                 1.6218,                 1.1784,                 1.2861,               0.003631,               0.003631,               0.003631
                    195,                 1.5876,                   1.18,                  1.243,                0.76615,                0.64159,                0.73098,                0.42235,                 1.6214,                  1.178,                  1.286,               0.003598,               0.003598,               0.003598
                    196,                 1.5967,                 1.1903,                 1.2442,                0.77041,                0.64078,                0.73131,                0.42231,                 1.6207,                 1.1782,                 1.2858,               0.003565,               0.003565,               0.003565
                    197,                 1.5884,                 1.1825,                 1.2327,                0.77222,                 0.6381,                0.73074,                0.42251,                 1.6208,                 1.1772,                 1.2858,               0.003532,               0.003532,               0.003532
                    198,                 1.5819,                 1.1744,                 1.2357,                0.77144,                0.63898,                0.73128,                0.42295,                 1.6205,                 1.1775,                 1.2854,               0.003499,               0.003499,               0.003499
                    199,                 1.5894,                 1.1767,                 1.2398,                0.76924,                0.63924,                0.73165,                0.42339,                 1.6196,                 1.1772,                 1.2852,               0.003466,               0.003466,               0.003466
                    200,                 1.5832,                 1.1754,                 1.2392,                0.77154,                 0.6393,                0.73181,                 0.4236,                 1.6192,                 1.1772,                 1.2851,               0.003433,               0.003433,               0.003433
                    201,                 1.5912,                  1.187,                 1.2407,                0.77503,                0.63849,                0.73201,                0.42327,                 1.6191,                 1.1764,                 1.2851,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.5828,                 1.1814,                 1.2324,                0.77646,                0.63798,                0.73266,                0.42392,                 1.6198,                 1.1774,                 1.2855,               0.003367,               0.003367,               0.003367
                    203,                 1.5817,                 1.1695,                  1.233,                0.77571,                0.63942,                0.73261,                0.42444,                 1.6205,                 1.1771,                 1.2856,               0.003334,               0.003334,               0.003334
                    204,                 1.5816,                 1.1752,                 1.2371,                0.77222,                0.63935,                0.73232,                0.42446,                 1.6201,                 1.1764,                 1.2855,               0.003301,               0.003301,               0.003301
                    205,                 1.5754,                 1.1612,                 1.2302,                0.77329,                0.63858,                0.73307,                0.42446,                 1.6193,                 1.1753,                 1.2855,               0.003268,               0.003268,               0.003268
                    206,                 1.5739,                 1.1668,                 1.2347,                0.77384,                0.63876,                0.73362,                0.42468,                 1.6199,                  1.175,                 1.2859,               0.003235,               0.003235,               0.003235
                    207,                 1.5643,                 1.1562,                 1.2226,                0.77433,                0.63849,                0.73361,                0.42463,                 1.6195,                 1.1744,                  1.286,               0.003202,               0.003202,               0.003202
                    208,                 1.5774,                 1.1715,                 1.2368,                0.76568,                0.64726,                0.73396,                0.42526,                   1.62,                 1.1739,                 1.2864,               0.003169,               0.003169,               0.003169
                    209,                 1.5667,                 1.1523,                  1.228,                0.76255,                0.64948,                0.73441,                0.42496,                 1.6196,                 1.1733,                 1.2859,               0.003136,               0.003136,               0.003136
                    210,                  1.574,                  1.164,                 1.2272,                0.76309,                0.65017,                0.73383,                0.42502,                 1.6192,                 1.1728,                 1.2859,               0.003103,               0.003103,               0.003103
                    211,                 1.5701,                 1.1575,                 1.2289,                0.75953,                0.65044,                0.73458,                0.42568,                 1.6191,                  1.172,                 1.2858,                0.00307,                0.00307,                0.00307
                    212,                 1.5593,                 1.1535,                  1.224,                0.76202,                0.65007,                0.73491,                0.42583,                 1.6198,                 1.1715,                 1.2863,               0.003037,               0.003037,               0.003037
                    213,                 1.5536,                 1.1382,                  1.221,                0.76085,                0.65071,                0.73515,                0.42583,                 1.6198,                 1.1702,                  1.286,               0.003004,               0.003004,               0.003004
                    214,                  1.561,                 1.1552,                 1.2257,                0.76189,                 0.6502,                0.73557,                0.42544,                 1.6192,                 1.1702,                 1.2857,               0.002971,               0.002971,               0.002971
                    215,                 1.5622,                 1.1462,                 1.2247,                0.76266,                0.64912,                 0.7361,                0.42591,                 1.6192,                  1.169,                 1.2857,               0.002938,               0.002938,               0.002938
                    216,                  1.564,                 1.1511,                 1.2272,                0.76376,                0.64775,                0.73559,                0.42607,                 1.6188,                 1.1685,                 1.2857,               0.002905,               0.002905,               0.002905
                    217,                  1.551,                 1.1435,                 1.2188,                0.76109,                0.64749,                0.73557,                0.42595,                 1.6188,                 1.1675,                 1.2856,               0.002872,               0.002872,               0.002872
                    218,                 1.5532,                 1.1453,                 1.2183,                0.76062,                0.64749,                0.73577,                0.42619,                 1.6183,                 1.1669,                 1.2854,               0.002839,               0.002839,               0.002839
                    219,                 1.5478,                 1.1358,                  1.217,                0.76005,                0.64683,                0.73584,                0.42616,                 1.6187,                 1.1669,                 1.2852,               0.002806,               0.002806,               0.002806
                    220,                 1.5543,                 1.1306,                 1.2137,                0.76166,                0.64872,                 0.7362,                 0.4266,                 1.6182,                 1.1667,                 1.2852,               0.002773,               0.002773,               0.002773
                    221,                 1.5558,                 1.1442,                 1.2185,                0.76114,                0.64905,                0.73643,                0.42708,                 1.6173,                 1.1662,                 1.2848,                0.00274,                0.00274,                0.00274
                    222,                 1.5439,                 1.1314,                 1.2164,                0.75942,                0.64804,                0.73615,                0.42725,                 1.6179,                 1.1662,                 1.2849,               0.002707,               0.002707,               0.002707
                    223,                 1.5546,                 1.1454,                 1.2265,                0.75877,                0.64729,                0.73618,                0.42726,                 1.6179,                 1.1662,                 1.2849,               0.002674,               0.002674,               0.002674
                    224,                 1.5603,                 1.1471,                 1.2211,                 0.7619,                0.64635,                0.73655,                0.42762,                 1.6175,                 1.1659,                 1.2849,               0.002641,               0.002641,               0.002641
                    225,                 1.5431,                 1.1323,                 1.2218,                0.76048,                0.64709,                 0.7365,                0.42692,                 1.6181,                 1.1657,                 1.2849,               0.002608,               0.002608,               0.002608
                    226,                 1.5465,                 1.1348,                 1.2135,                0.75994,                0.65028,                0.73726,                0.42714,                 1.6174,                 1.1648,                 1.2844,               0.002575,               0.002575,               0.002575
                    227,                 1.5355,                 1.1165,                 1.2086,                0.76048,                0.65006,                0.73699,                0.42714,                 1.6178,                 1.1644,                 1.2842,               0.002542,               0.002542,               0.002542
                    228,                 1.5433,                 1.1239,                 1.2131,                0.76265,                0.64761,                0.73714,                0.42769,                 1.6182,                 1.1642,                 1.2843,               0.002509,               0.002509,               0.002509
                    229,                 1.5407,                 1.1216,                 1.2117,                0.76396,                0.64766,                0.73724,                0.42885,                 1.6176,                 1.1634,                 1.2839,               0.002476,               0.002476,               0.002476
                    230,                 1.5357,                 1.1241,                 1.2164,                0.76486,                0.64623,                0.73731,                0.42919,                 1.6174,                 1.1632,                  1.284,               0.002443,               0.002443,               0.002443
                    231,                 1.5356,                 1.1225,                  1.214,                0.76708,                0.64586,                0.73741,                0.42863,                 1.6175,                 1.1631,                 1.2839,                0.00241,                0.00241,                0.00241
                    232,                 1.5277,                 1.1141,                 1.2114,                0.76651,                0.64668,                0.73783,                0.42928,                 1.6173,                 1.1625,                 1.2841,               0.002377,               0.002377,               0.002377
                    233,                 1.5274,                   1.11,                 1.2132,                0.76822,                0.64638,                 0.7379,                0.42855,                 1.6174,                 1.1616,                 1.2838,               0.002344,               0.002344,               0.002344
                    234,                 1.5304,                 1.1178,                 1.2104,                0.76725,                0.64505,                0.73823,                0.42926,                  1.618,                 1.1619,                  1.284,               0.002311,               0.002311,               0.002311
                    235,                   1.52,                 1.1044,                 1.1978,                0.76649,                0.64681,                0.73791,                0.42909,                 1.6175,                 1.1615,                 1.2838,               0.002278,               0.002278,               0.002278
                    236,                 1.5155,                 1.1003,                 1.2032,                0.76701,                0.64779,                0.73818,                0.42939,                 1.6174,                 1.1611,                 1.2838,               0.002245,               0.002245,               0.002245
                    237,                 1.5235,                 1.1078,                 1.2019,                0.76776,                0.64935,                0.73888,                0.42994,                 1.6171,                 1.1606,                 1.2839,               0.002212,               0.002212,               0.002212
                    238,                 1.5242,                   1.11,                 1.2015,                0.76765,                0.65178,                0.73837,                0.42966,                 1.6169,                 1.1602,                 1.2839,               0.002179,               0.002179,               0.002179
                    239,                 1.5156,                 1.1003,                  1.201,                0.76893,                0.65245,                0.73832,                0.42955,                 1.6164,                 1.1594,                 1.2838,               0.002146,               0.002146,               0.002146
                    240,                 1.5204,                 1.1029,                 1.2009,                0.76352,                0.65727,                0.73888,                0.42963,                  1.616,                 1.1598,                 1.2836,               0.002113,               0.002113,               0.002113
                    241,                 1.5084,                  1.098,                 1.2038,                0.76374,                0.65781,                0.73888,                0.42943,                 1.6161,                 1.1587,                 1.2836,                0.00208,                0.00208,                0.00208
                    242,                 1.5137,                 1.1007,                 1.2033,                 0.7638,                0.65765,                 0.7391,                0.42956,                 1.6153,                 1.1591,                 1.2832,               0.002047,               0.002047,               0.002047
                    243,                 1.5066,                 1.0931,                  1.208,                0.76075,                0.65781,                0.73908,                0.42899,                 1.6155,                 1.1588,                 1.2833,               0.002014,               0.002014,               0.002014
                    244,                  1.506,                 1.0799,                 1.1912,                0.76442,                0.65754,                0.73994,                0.42931,                  1.615,                 1.1584,                 1.2832,               0.001981,               0.001981,               0.001981
                    245,                 1.5196,                 1.0952,                 1.2037,                0.76802,                0.65727,                0.74017,                0.42954,                 1.6152,                 1.1581,                 1.2832,               0.001948,               0.001948,               0.001948
                    246,                 1.4996,                 1.0842,                  1.185,                0.76781,                0.65781,                0.74065,                0.43033,                  1.615,                 1.1579,                  1.283,               0.001915,               0.001915,               0.001915
                    247,                 1.5097,                 1.0931,                 1.1991,                0.76886,                0.65618,                0.74052,                 0.4305,                 1.6146,                 1.1573,                 1.2827,               0.001882,               0.001882,               0.001882
                    248,                  1.511,                 1.0902,                 1.1938,                0.76981,                 0.6551,                 0.7412,                0.43086,                 1.6145,                 1.1574,                 1.2828,               0.001849,               0.001849,               0.001849
                    249,                 1.5058,                 1.0785,                 1.1969,                0.76755,                0.65432,                0.74043,                0.43049,                  1.614,                  1.157,                 1.2824,               0.001816,               0.001816,               0.001816
                    250,                 1.4946,                 1.0816,                  1.194,                0.76849,                0.65405,                0.74094,                0.43078,                 1.6138,                 1.1577,                 1.2826,               0.001783,               0.001783,               0.001783
                    251,                 1.5041,                 1.0822,                 1.1912,                 0.7693,                0.65378,                0.74113,                 0.4317,                 1.6136,                 1.1571,                 1.2826,                0.00175,                0.00175,                0.00175
                    252,                 1.4938,                 1.0768,                 1.1968,                0.76945,                0.65192,                0.74119,                0.43159,                 1.6138,                 1.1563,                 1.2825,               0.001717,               0.001717,               0.001717
                    253,                 1.4795,                 1.0668,                 1.1832,                0.76908,                0.65126,                 0.7407,                0.43211,                 1.6139,                 1.1563,                 1.2826,               0.001684,               0.001684,               0.001684
                    254,                 1.4977,                  1.082,                 1.1916,                  0.771,                 0.6532,                0.74109,                0.43222,                 1.6137,                 1.1556,                 1.2825,               0.001651,               0.001651,               0.001651
                    255,                  1.489,                 1.0659,                 1.1898,                 0.7706,                0.65195,                0.74098,                0.43249,                 1.6133,                 1.1548,                 1.2823,               0.001618,               0.001618,               0.001618
                    256,                 1.4899,                 1.0765,                 1.1884,                0.76191,                0.65577,                0.74036,                 0.4321,                 1.6138,                 1.1541,                 1.2825,               0.001585,               0.001585,               0.001585
                    257,                 1.4809,                 1.0655,                 1.1848,                0.76378,                 0.6572,                0.74071,                0.43234,                 1.6141,                 1.1538,                 1.2826,               0.001552,               0.001552,               0.001552
                    258,                 1.4777,                 1.0667,                 1.1832,                0.76473,                0.65505,                0.74076,                0.43209,                 1.6141,                 1.1537,                 1.2825,               0.001519,               0.001519,               0.001519
                    259,                 1.4856,                 1.0729,                 1.1892,                0.76632,                0.65531,                0.74102,                0.43235,                 1.6139,                 1.1534,                 1.2825,               0.001486,               0.001486,               0.001486
                    260,                 1.4807,                 1.0576,                 1.1894,                 0.7651,                 0.6557,                0.74091,                 0.4321,                  1.614,                 1.1537,                 1.2826,               0.001453,               0.001453,               0.001453
                    261,                 1.4714,                 1.0587,                 1.1858,                0.75711,                0.66213,                0.74138,                0.43291,                 1.6133,                 1.1533,                 1.2825,                0.00142,                0.00142,                0.00142
                    262,                 1.4684,                 1.0506,                 1.1833,                0.75747,                 0.6624,                0.74135,                 0.4334,                 1.6132,                 1.1531,                 1.2825,               0.001387,               0.001387,               0.001387
                    263,                 1.4724,                 1.0574,                 1.1838,                0.75916,                0.66136,                0.74159,                 0.4336,                 1.6132,                  1.153,                 1.2826,               0.001354,               0.001354,               0.001354
                    264,                 1.4657,                 1.0458,                 1.1846,                0.75947,                0.66267,                0.74172,                0.43352,                 1.6133,                 1.1531,                 1.2823,               0.001321,               0.001321,               0.001321
                    265,                 1.4729,                 1.0502,                 1.1775,                0.76144,                0.66053,                0.74188,                0.43321,                 1.6135,                 1.1531,                 1.2825,               0.001288,               0.001288,               0.001288
                    266,                 1.4662,                 1.0497,                 1.1784,                0.76117,                0.65912,                0.74182,                0.43313,                 1.6137,                 1.1529,                 1.2824,               0.001255,               0.001255,               0.001255
                    267,                 1.4601,                 1.0433,                 1.1718,                 0.7627,                0.65545,                0.74181,                0.43328,                 1.6139,                 1.1529,                 1.2822,               0.001222,               0.001222,               0.001222
                    268,                 1.4618,                 1.0436,                 1.1788,                0.76379,                0.65545,                0.74193,                0.43341,                  1.614,                 1.1528,                 1.2826,               0.001189,               0.001189,               0.001189
                    269,                 1.4599,                 1.0445,                 1.1765,                0.76666,                0.65518,                0.74215,                0.43381,                 1.6139,                 1.1518,                 1.2826,               0.001156,               0.001156,               0.001156
                    270,                 1.4566,                 1.0351,                 1.1687,                  0.766,                0.65626,                0.74225,                0.43386,                  1.614,                 1.1513,                 1.2825,               0.001123,               0.001123,               0.001123
                    271,                  1.457,                 1.0359,                 1.1761,                0.76186,                0.66229,                0.74257,                0.43371,                 1.6143,                 1.1517,                 1.2826,                0.00109,                0.00109,                0.00109
                    272,                 1.4601,                 1.0392,                 1.1758,                0.76238,                0.66182,                0.74236,                0.43376,                 1.6141,                 1.1519,                 1.2827,               0.001057,               0.001057,               0.001057
                    273,                 1.4518,                 1.0266,                 1.1677,                0.76195,                0.66262,                0.74235,                0.43416,                 1.6138,                 1.1512,                 1.2828,               0.001024,               0.001024,               0.001024
                    274,                  1.453,                  1.036,                 1.1738,                0.76221,                0.66259,                0.74203,                0.43401,                 1.6141,                 1.1512,                 1.2826,               0.000991,               0.000991,               0.000991
                    275,                 1.4412,                 1.0262,                 1.1695,                0.76269,                0.66173,                0.74193,                0.43424,                 1.6148,                 1.1526,                 1.2826,               0.000958,               0.000958,               0.000958
                    276,                 1.4401,                 1.0209,                 1.1666,                0.76246,                0.66284,                0.74146,                0.43454,                 1.6145,                 1.1527,                 1.2829,               0.000925,               0.000925,               0.000925
                    277,                 1.4404,                 1.0198,                 1.1614,                0.76484,                0.66256,                0.74222,                0.43449,                 1.6148,                 1.1521,                  1.283,               0.000892,               0.000892,               0.000892
                    278,                 1.4391,                 1.0151,                 1.1666,                0.76435,                 0.6616,                0.74277,                0.43407,                 1.6147,                 1.1522,                 1.2829,               0.000859,               0.000859,               0.000859
                    279,                 1.4424,                 1.0233,                 1.1686,                  0.764,                0.66419,                 0.7423,                0.43418,                 1.6148,                 1.1519,                  1.283,               0.000826,               0.000826,               0.000826
                    280,                 1.4327,                 1.0124,                 1.1705,                0.76468,                 0.6615,                 0.7423,                0.43422,                 1.6146,                 1.1517,                  1.283,               0.000793,               0.000793,               0.000793
                    281,                 1.4272,                  1.014,                 1.1621,                0.76497,                0.66094,                0.74225,                0.43443,                 1.6147,                 1.1521,                 1.2827,                0.00076,                0.00076,                0.00076
                    282,                 1.4292,                 1.0122,                 1.1647,                0.76494,                0.66246,                0.74256,                0.43439,                 1.6146,                 1.1523,                 1.2826,               0.000727,               0.000727,               0.000727
                    283,                 1.4298,                 1.0111,                 1.1603,                0.76271,                0.66365,                0.74224,                0.43446,                 1.6151,                 1.1524,                 1.2828,               0.000694,               0.000694,               0.000694
                    284,                 1.4248,                 1.0064,                 1.1604,                0.76291,                0.66527,                0.74234,                0.43416,                  1.615,                 1.1527,                 1.2827,               0.000661,               0.000661,               0.000661
                    285,                 1.4265,                  1.009,                 1.1559,                0.76192,                0.66743,                0.74228,                0.43459,                 1.6147,                 1.1518,                 1.2826,               0.000628,               0.000628,               0.000628
                    286,                 1.4202,                 1.0072,                 1.1531,                0.76045,                0.66763,                0.74278,                0.43484,                 1.6148,                 1.1528,                 1.2826,               0.000595,               0.000595,               0.000595
                    287,                 1.4152,                 1.0023,                 1.1595,                0.76002,                0.66707,                0.74227,                0.43488,                 1.6151,                 1.1533,                 1.2828,               0.000562,               0.000562,               0.000562
                    288,                 1.4126,                0.99831,                 1.1594,                0.76026,                0.66741,                0.74212,                0.43499,                 1.6153,                 1.1533,                 1.2829,               0.000529,               0.000529,               0.000529
                    289,                 1.4151,                 1.0035,                 1.1528,                0.76055,                0.66707,                0.74229,                0.43463,                 1.6154,                 1.1537,                 1.2829,               0.000496,               0.000496,               0.000496
                    290,                 1.4119,                0.99475,                  1.154,                0.76158,                0.66664,                0.74229,                0.43473,                 1.6155,                 1.1534,                 1.2831,               0.000463,               0.000463,               0.000463
                    291,                 1.4219,                 1.0127,                  1.192,                 0.7603,                0.66865,                0.74251,                0.43461,                 1.6153,                 1.1538,                  1.283,                0.00043,                0.00043,                0.00043
                    292,                 1.3925,                0.97496,                 1.1747,                0.76063,                0.66887,                0.74318,                0.43569,                  1.615,                 1.1537,                 1.2829,               0.000397,               0.000397,               0.000397
                    293,                 1.3803,                0.95995,                 1.1673,                0.76232,                0.66996,                0.74298,                 0.4351,                 1.6151,                 1.1539,                 1.2829,               0.000364,               0.000364,               0.000364
                    294,                 1.3731,                0.95376,                 1.1679,                0.76096,                0.66903,                0.74336,                0.43491,                 1.6146,                 1.1534,                 1.2827,               0.000331,               0.000331,               0.000331
                    295,                 1.3687,                0.95041,                 1.1648,                0.76288,                0.66818,                0.74321,                0.43571,                 1.6149,                 1.1535,                 1.2832,               0.000298,               0.000298,               0.000298
                    296,                  1.371,                0.94957,                  1.167,                0.76477,                0.66849,                0.74532,                0.43665,                 1.6143,                 1.1533,                 1.2827,               0.000265,               0.000265,               0.000265
                    297,                 1.3631,                0.93921,                 1.1628,                0.76087,                0.67222,                0.74605,                0.43663,                  1.614,                 1.1527,                 1.2827,               0.000232,               0.000232,               0.000232
                    298,                 1.3638,                0.94386,                 1.1595,                  0.761,                0.67309,                0.74598,                0.43658,                 1.6132,                 1.1525,                 1.2823,               0.000199,               0.000199,               0.000199
                    299,                 1.3572,                 0.9347,                 1.1571,                0.75969,                0.67326,                0.74589,                0.43757,                 1.6125,                 1.1521,                 1.2822,               0.000166,               0.000166,               0.000166
                    300,                 1.3553,                0.93665,                 1.1581,                 0.7609,                0.67271,                0.74629,                0.43724,                 1.6124,                 1.1514,                 1.2822,               0.000133,               0.000133,               0.000133
