,px,all
108,0.10810810810810811,0.9940476190476191
109,0.1091091091091091,0.9940476190476191
110,0.11011011011011011,0.9940476190476191
111,0.1111111111111111,0.9940476190476191
112,0.11211211211211211,0.9940476190476191
113,0.11311311311311312,0.9940476190476191
114,0.11411411411411411,0.9940476190476191
115,0.11511511511511512,0.9940476190476191
116,0.11611611611611611,0.9940476190476191
117,0.11711711711711711,0.9940476190476191
118,0.11811811811811812,0.9940476190476191
119,0.11911911911911911,0.9940476190476191
120,0.12012012012012012,0.9940476190476191
121,0.12112112112112113,0.9940476190476191
122,0.12212212212212212,0.9940476190476191
123,0.12312312312312312,0.9940476190476191
124,0.12412412412412413,0.9940476190476191
125,0.12512512512512514,0.9940476190476191
126,0.12612612612612611,0.9940476190476191
127,0.12712712712712712,0.9940476190476191
128,0.12812812812812813,0.9940476190476191
129,0.12912912912912913,0.9940476190476191
130,0.13013013013013014,0.9940476190476191
131,0.13113113113113112,0.9940476190476191
132,0.13213213213213212,0.9940476190476191
133,0.13313313313313313,0.9940476190476191
134,0.13413413413413414,0.9940476190476191
135,0.13513513513513514,0.9940476190476191
136,0.13613613613613612,0.9924242424242424
137,0.13713713713713713,0.9924242424242424
138,0.13813813813813813,0.9924242424242424
139,0.13913913913913914,0.9924242424242424
140,0.14014014014014015,0.9924242424242424
141,0.14114114114114115,0.9924242424242424
142,0.14214214214214213,0.9924242424242424
143,0.14314314314314314,0.9924242424242424
144,0.14414414414414414,0.9924242424242424
145,0.14514514514514515,0.9924242424242424
146,0.14614614614614616,0.9924242424242424
147,0.14714714714714713,0.9924242424242424
148,0.14814814814814814,0.9924242424242424
149,0.14914914914914915,0.9924242424242424
150,0.15015015015015015,0.9924242424242424
151,0.15115115115115116,0.9924242424242424
152,0.15215215215215216,0.9924242424242424
153,0.15315315315315314,0.9924242424242424
154,0.15415415415415415,0.9924242424242424
155,0.15515515515515516,0.9924242424242424
156,0.15615615615615616,0.9924242424242424
157,0.15715715715715717,0.9924242424242424
158,0.15815815815815815,0.9924242424242424
159,0.15915915915915915,0.9924242424242424
160,0.16016016016016016,0.9924242424242424
161,0.16116116116116116,0.9924242424242424
162,0.16216216216216217,0.9924242424242424
163,0.16316316316316315,0.9924242424242424
164,0.16416416416416416,0.9924242424242424
165,0.16516516516516516,0.9924242424242424
166,0.16616616616616617,0.9924242424242424
167,0.16716716716716717,0.9924242424242424
168,0.16816816816816815,0.9924242424242424
169,0.16916916916916916,0.9924242424242424
170,0.17017017017017017,0.9924242424242424
171,0.17117117117117117,0.9924242424242424
172,0.17217217217217218,0.9924242424242424
173,0.17317317317317318,0.9924242424242424
174,0.17417417417417416,0.9924242424242424
175,0.17517517517517517,0.9924242424242424
176,0.17617617617617617,0.9924242424242424
177,0.17717717717717718,0.991044776119403
178,0.1781781781781782,0.991044776119403
179,0.17917917917917917,0.9897058823529412
180,0.18018018018018017,0.9897058823529412
181,0.18118118118118118,0.9886039886039886
182,0.18218218218218218,0.9886039886039886
183,0.1831831831831832,0.9886039886039886
184,0.1841841841841842,0.9886039886039886
185,0.18518518518518517,0.9886039886039886
186,0.18618618618618618,0.9886039886039886
187,0.1871871871871872,0.9884615384615385
188,0.1881881881881882,0.9884615384615385
189,0.1891891891891892,0.9884615384615385
190,0.19019019019019018,0.9884615384615385
191,0.19119119119119118,0.9884615384615385
192,0.1921921921921922,0.9884615384615385
193,0.1931931931931932,0.9884615384615385
194,0.1941941941941942,0.9884615384615385
195,0.19519519519519518,0.9884615384615385
196,0.1961961961961962,0.9884615384615385
197,0.1971971971971972,0.9884615384615385
198,0.1981981981981982,0.9884615384615385
199,0.1991991991991992,0.9884615384615385
200,0.20020020020020018,0.9884615384615385
201,0.2012012012012012,0.9884615384615385
202,0.2022022022022022,0.9884615384615385
203,0.2032032032032032,0.9884615384615385
204,0.2042042042042042,0.9884615384615385
205,0.20520520520520522,0.9884615384615385
206,0.2062062062062062,0.9884615384615385
207,0.2072072072072072,0.987912087912088
208,0.2082082082082082,0.987912087912088
209,0.2092092092092092,0.987912087912088
210,0.21021021021021022,0.987912087912088
211,0.2112112112112112,0.987912087912088
212,0.2122122122122122,0.987912087912088
213,0.2132132132132132,0.987912087912088
214,0.21421421421421422,0.987912087912088
215,0.21521521521521522,0.987912087912088
216,0.21621621621621623,0.987912087912088
217,0.2172172172172172,0.987912087912088
218,0.2182182182182182,0.987912087912088
219,0.21921921921921922,0.987912087912088
220,0.22022022022022023,0.987912087912088
221,0.22122122122122123,0.987912087912088
222,0.2222222222222222,0.987912087912088
223,0.22322322322322322,0.987912087912088
224,0.22422422422422422,0.987912087912088
225,0.22522522522522523,0.987912087912088
226,0.22622622622622623,0.987912087912088
227,0.2272272272272272,0.987912087912088
228,0.22822822822822822,0.987912087912088
229,0.22922922922922923,0.987912087912088
230,0.23023023023023023,0.987912087912088
231,0.23123123123123124,0.987912087912088
232,0.23223223223223222,0.987912087912088
233,0.23323323323323322,0.987912087912088
234,0.23423423423423423,0.987912087912088
235,0.23523523523523523,0.987912087912088
236,0.23623623623623624,0.987912087912088
237,0.23723723723723725,0.987912087912088
238,0.23823823823823823,0.987912087912088
239,0.23923923923923923,0.987912087912088
240,0.24024024024024024,0.987912087912088
241,0.24124124124124124,0.987912087912088
242,0.24224224224224225,0.987012987012987
243,0.24324324324324323,0.987012987012987
244,0.24424424424424424,0.987012987012987
245,0.24524524524524524,0.9868686868686869
246,0.24624624624624625,0.9868686868686869
247,0.24724724724724725,0.9868686868686869
248,0.24824824824824826,0.9868686868686869
249,0.24924924924924924,0.9868686868686869
250,0.2502502502502503,0.9868686868686869
251,0.25125125125125125,0.9868686868686869
252,0.25225225225225223,0.9868686868686869
253,0.25325325325325326,0.9868686868686869
254,0.25425425425425424,0.9868686868686869
255,0.2552552552552553,0.9868686868686869
256,0.25625625625625625,0.9868686868686869
257,0.25725725725725723,0.9868686868686869
258,0.25825825825825827,0.9868686868686869
259,0.25925925925925924,0.9868686868686869
260,0.2602602602602603,0.9868686868686869
261,0.26126126126126126,0.9868686868686869
262,0.26226226226226224,0.9860834990059641
263,0.26326326326326327,0.9860834990059641
264,0.26426426426426425,0.9860834990059641
265,0.2652652652652653,0.9860834990059641
266,0.26626626626626626,0.9851485148514851
267,0.26726726726726724,0.9833005893909627
268,0.2682682682682683,0.9819734345351043
269,0.26926926926926925,0.9819734345351043
270,0.2702702702702703,0.978595056156726
271,0.27127127127127126,0.978595056156726
272,0.27227227227227224,0.978595056156726
273,0.2732732732732733,0.978595056156726
274,0.27427427427427425,0.975437486822686
275,0.2752752752752753,0.975437486822686
276,0.27627627627627627,0.9751154284343707
277,0.2772772772772773,0.9751154284343707
278,0.2782782782782783,0.9751154284343707
279,0.27927927927927926,0.9751154284343707
280,0.2802802802802803,0.9751154284343707
281,0.28128128128128127,0.9732244098546541
282,0.2822822822822823,0.9732244098546541
283,0.2832832832832833,0.9732244098546541
284,0.28428428428428426,0.9732244098546541
285,0.2852852852852853,0.9732244098546541
286,0.2862862862862863,0.9724473506477558
287,0.2872872872872873,0.9716815328037061
288,0.2882882882882883,0.9716815328037061
289,0.28928928928928926,0.9710005829028562
290,0.2902902902902903,0.9710005829028562
291,0.2912912912912913,0.9710005829028562
292,0.2922922922922923,0.9702964379631843
293,0.2932932932932933,0.9702964379631843
294,0.29429429429429427,0.969565991454344
295,0.2952952952952953,0.9695391354027805
296,0.2962962962962963,0.9695391354027805
297,0.2972972972972973,0.9695391354027805
298,0.2982982982982983,0.9695391354027805
299,0.29929929929929927,0.9695391354027805
300,0.3003003003003003,0.9695391354027805
301,0.3013013013013013,0.9695391354027805
302,0.3023023023023023,0.9695391354027805
303,0.3033033033033033,0.9695391354027805
304,0.30430430430430433,0.9695391354027805
305,0.3053053053053053,0.9695391354027805
306,0.3063063063063063,0.9695391354027805
307,0.3073073073073073,0.9691371362719677
308,0.3083083083083083,0.9691371362719677
309,0.30930930930930933,0.9691371362719677
310,0.3103103103103103,0.9691371362719677
311,0.3113113113113113,0.9691371362719677
312,0.3123123123123123,0.9691371362719677
313,0.3133133133133133,0.9691371362719677
314,0.31431431431431434,0.9691371362719677
315,0.3153153153153153,0.9691371362719677
316,0.3163163163163163,0.9691371362719677
317,0.3173173173173173,0.9691371362719677
318,0.3183183183183183,0.9691371362719677
319,0.31931931931931934,0.9691371362719677
320,0.3203203203203203,0.9691371362719677
321,0.3213213213213213,0.9691371362719677
322,0.32232232232232233,0.9691371362719677
323,0.3233233233233233,0.9691371362719677
324,0.32432432432432434,0.9685936359265657
325,0.3253253253253253,0.9685936359265657
326,0.3263263263263263,0.9659094911075894
327,0.32732732732732733,0.9652668416447944
328,0.3283283283283283,0.962864439242392
329,0.32932932932932935,0.962305519247797
330,0.3303303303303303,0.962305519247797
331,0.3313313313313313,0.962305519247797
332,0.33233233233233234,0.9609225767120504
333,0.3333333333333333,0.9609225767120504
334,0.33433433433433435,0.9609225767120504
335,0.3353353353353353,0.9590514748409485
336,0.3363363363363363,0.9590514748409485
337,0.33733733733733734,0.9590514748409485
338,0.3383383383383383,0.9590514748409485
339,0.33933933933933935,0.9590514748409485
340,0.34034034034034033,0.9590514748409485
341,0.34134134134134136,0.9590514748409485
342,0.34234234234234234,0.9590514748409485
343,0.3433433433433433,0.958027496875355
344,0.34434434434434436,0.958027496875355
345,0.34534534534534533,0.958027496875355
346,0.34634634634634637,0.958027496875355
347,0.34734734734734735,0.958027496875355
348,0.3483483483483483,0.958027496875355
349,0.34934934934934936,0.9568781583380124
350,0.35035035035035034,0.9568781583380124
351,0.35135135135135137,0.9568781583380124
352,0.35235235235235235,0.9541981132075472
353,0.3533533533533533,0.9528757225433526
354,0.35435435435435436,0.9527127659574468
355,0.35535535535535534,0.9527127659574468
356,0.3563563563563564,0.9527127659574468
357,0.35735735735735735,0.9527127659574468
358,0.35835835835835833,0.9527127659574468
359,0.35935935935935936,0.9527127659574468
360,0.36036036036036034,0.9503163970451958
361,0.3613613613613614,0.9503163970451958
362,0.36236236236236236,0.9503163970451958
363,0.36336336336336333,0.9503163970451958
364,0.36436436436436437,0.9503163970451958
365,0.36536536536536535,0.9495789057384223
366,0.3663663663663664,0.9495789057384223
367,0.36736736736736736,0.9495789057384223
368,0.3683683683683684,0.9495789057384223
369,0.36936936936936937,0.9495789057384223
370,0.37037037037037035,0.9495789057384223
371,0.3713713713713714,0.9495789057384223
372,0.37237237237237236,0.9493287538934833
373,0.3733733733733734,0.9493287538934833
374,0.3743743743743744,0.9493287538934833
375,0.37537537537537535,0.9493287538934833
376,0.3763763763763764,0.9493287538934833
377,0.37737737737737737,0.9488278889277649
378,0.3783783783783784,0.9476959491850432
379,0.3793793793793794,0.947503306878307
380,0.38038038038038036,0.947503306878307
381,0.3813813813813814,0.947503306878307
382,0.38238238238238237,0.947503306878307
383,0.3833833833833834,0.947503306878307
384,0.3843843843843844,0.9471453145478375
385,0.38538538538538536,0.9471453145478375
386,0.3863863863863864,0.9471453145478375
387,0.38738738738738737,0.9471453145478375
388,0.3883883883883884,0.9462755267048605
389,0.3893893893893894,0.9462755267048605
390,0.39039039039039036,0.9462755267048605
391,0.3913913913913914,0.9462755267048605
392,0.3923923923923924,0.9461184739853388
393,0.3933933933933934,0.9461184739853388
394,0.3943943943943944,0.9461184739853388
395,0.39539539539539537,0.9461184739853388
396,0.3963963963963964,0.9461184739853388
397,0.3973973973973974,0.9461184739853388
398,0.3983983983983984,0.9461184739853388
399,0.3993993993993994,0.9461184739853388
400,0.40040040040040037,0.9430010086447722
401,0.4014014014014014,0.9430010086447722
402,0.4024024024024024,0.9430010086447722
403,0.4034034034034034,0.9430010086447722
404,0.4044044044044044,0.9430010086447722
405,0.40540540540540543,0.942546673602682
406,0.4064064064064064,0.942546673602682
407,0.4074074074074074,0.9421397835986131
408,0.4084084084084084,0.9421397835986131
409,0.4094094094094094,0.9416514486985386
410,0.41041041041041043,0.9413842135361123
411,0.4114114114114114,0.9413842135361123
412,0.4124124124124124,0.9413842135361123
413,0.4134134134134134,0.9413842135361123
414,0.4144144144144144,0.9409487774992182
415,0.41541541541541543,0.9404736363543487
416,0.4164164164164164,0.9399575001528772
417,0.4174174174174174,0.9389326720220708
418,0.4184184184184184,0.9385614687778836
419,0.4194194194194194,0.9385614687778836
420,0.42042042042042044,0.9380566577651714
421,0.4214214214214214,0.9370992156323105
422,0.4224224224224224,0.9370992156323105
423,0.42342342342342343,0.9366498464238702
424,0.4244244244244244,0.9362986995283404
425,0.42542542542542544,0.9362986995283404
426,0.4264264264264264,0.9359040460231745
427,0.4274274274274274,0.9359040460231745
428,0.42842842842842843,0.9356086124659786
429,0.4294294294294294,0.9356086124659786
430,0.43043043043043044,0.9356086124659786
431,0.4314314314314314,0.935459782376787
432,0.43243243243243246,0.935459782376787
433,0.43343343343343343,0.935459782376787
434,0.4344344344344344,0.935459782376787
435,0.43543543543543545,0.9351724320601791
436,0.4364364364364364,0.9351724320601791
437,0.43743743743743746,0.9351724320601791
438,0.43843843843843844,0.9351243885212024
439,0.4394394394394394,0.9351243885212024
440,0.44044044044044045,0.9351243885212024
441,0.44144144144144143,0.9351243885212024
442,0.44244244244244246,0.9351243885212024
443,0.44344344344344344,0.9346566439589696
444,0.4444444444444444,0.9343899506229694
445,0.44544544544544545,0.9343899506229694
446,0.44644644644644643,0.9343899506229694
447,0.44744744744744747,0.9343899506229694
448,0.44844844844844844,0.9343899506229694
449,0.4494494494494494,0.9343899506229694
450,0.45045045045045046,0.9343899506229694
451,0.45145145145145144,0.9343899506229694
452,0.45245245245245247,0.9339810281517749
453,0.45345345345345345,0.9330283390519761
454,0.4544544544544544,0.9321789686552073
455,0.45545545545545546,0.9314367426808159
456,0.45645645645645644,0.9314367426808159
457,0.4574574574574575,0.9314367426808159
458,0.45845845845845845,0.9301400332069798
459,0.45945945945945943,0.9301400332069798
460,0.46046046046046046,0.929814859063196
461,0.46146146146146144,0.929814859063196
462,0.4624624624624625,0.929814859063196
463,0.46346346346346345,0.929814859063196
464,0.46446446446446443,0.929814859063196
465,0.46546546546546547,0.929814859063196
466,0.46646646646646645,0.929814859063196
467,0.4674674674674675,0.9294352669996158
468,0.46846846846846846,0.9290580648126163
469,0.4694694694694695,0.9286089784803904
470,0.47047047047047047,0.9286089784803904
471,0.47147147147147145,0.9286089784803904
472,0.4724724724724725,0.9286089784803904
473,0.47347347347347346,0.9286089784803904
474,0.4744744744744745,0.9283392279328768
475,0.4754754754754755,0.9283392279328768
476,0.47647647647647645,0.9283392279328768
477,0.4774774774774775,0.9280722440576455
478,0.47847847847847846,0.9280722440576455
479,0.4794794794794795,0.9273862432305157
480,0.4804804804804805,0.9273862432305157
481,0.48148148148148145,0.9273862432305157
482,0.4824824824824825,0.9273862432305157
483,0.48348348348348347,0.9273862432305157
484,0.4844844844844845,0.9273862432305157
485,0.4854854854854855,0.9273862432305157
486,0.48648648648648646,0.92593107380876
487,0.4874874874874875,0.92593107380876
488,0.48848848848848847,0.9255781065677454
489,0.4894894894894895,0.923487444129549
490,0.4904904904904905,0.9226500502569077
491,0.49149149149149146,0.9219228670947166
492,0.4924924924924925,0.9207121430410847
493,0.4934934934934935,0.9190797439889293
494,0.4944944944944945,0.9190797439889293
495,0.4954954954954955,0.9183259930111862
496,0.4964964964964965,0.9167231986843458
497,0.4974974974974975,0.9164670066007277
498,0.4984984984984985,0.9160994951662682
499,0.4994994994994995,0.9131729003899707
500,0.5005005005005005,0.9131729003899707
501,0.5015015015015015,0.9118035733164183
502,0.5025025025025025,0.9111426767676767
503,0.5035035035035035,0.9111426767676767
504,0.5045045045045045,0.9104297693920336
505,0.5055055055055055,0.9097809076682316
506,0.5065065065065065,0.9097809076682316
507,0.5075075075075075,0.9084314044161464
508,0.5085085085085085,0.9084314044161464
509,0.5095095095095095,0.9080820257706217
510,0.5105105105105106,0.9077927350698454
511,0.5115115115115115,0.9071599738581076
512,0.5125125125125125,0.9068753699482388
513,0.5135135135135135,0.9068753699482388
514,0.5145145145145145,0.9048991755793226
515,0.5155155155155156,0.90339360911568
516,0.5165165165165165,0.90339360911568
517,0.5175175175175175,0.90339360911568
518,0.5185185185185185,0.90339360911568
519,0.5195195195195195,0.9026679841897234
520,0.5205205205205206,0.8983872681864074
521,0.5215215215215215,0.8970148202907734
522,0.5225225225225225,0.8966898587391946
523,0.5235235235235235,0.8962294623993854
524,0.5245245245245245,0.8962294623993854
525,0.5255255255255256,0.8962294623993854
526,0.5265265265265265,0.8961557164938606
527,0.5275275275275275,0.8961557164938606
528,0.5285285285285285,0.8958365839704583
529,0.5295295295295295,0.8952016930120066
530,0.5305305305305306,0.8949481374272028
531,0.5315315315315315,0.8931151976609952
532,0.5325325325325325,0.8929294645567962
533,0.5335335335335335,0.8929294645567962
534,0.5345345345345345,0.8928701068749672
535,0.5355355355355356,0.8928701068749672
536,0.5365365365365365,0.8925618577375766
537,0.5375375375375375,0.8919485509982992
538,0.5385385385385385,0.8905435152553165
539,0.5395395395395395,0.889941846470305
540,0.5405405405405406,0.8897067851130761
541,0.5415415415415415,0.889111549180885
542,0.5425425425425425,0.887838576966065
543,0.5435435435435435,0.8871542528084584
544,0.5445445445445445,0.8871542528084584
545,0.5455455455455456,0.8871542528084584
546,0.5465465465465466,0.8865737836877208
547,0.5475475475475475,0.8859971973035768
548,0.5485485485485485,0.8857103479839192
549,0.5495495495495496,0.884855517951584
550,0.5505505505505506,0.8843564233977258
551,0.5515515515515516,0.8843564233977258
552,0.5525525525525525,0.883383028612667
553,0.5535535535535535,0.8828268788220869
554,0.5545545545545546,0.8822743729285785
555,0.5555555555555556,0.8807599110193056
556,0.5565565565565566,0.8807599110193056
557,0.5575575575575575,0.8804878048780488
558,0.5585585585585585,0.8792722393243351
559,0.5595595595595596,0.878879377736085
560,0.5605605605605606,0.878879377736085
561,0.5615615615615616,0.878879377736085
562,0.5625625625625625,0.878879377736085
563,0.5635635635635635,0.878879377736085
564,0.5645645645645646,0.8786824199177243
565,0.5655655655655656,0.8784864044812697
566,0.5665665665665666,0.8772260881233765
567,0.5675675675675675,0.8761152203751715
568,0.5685685685685685,0.8752042871802668
569,0.5695695695695696,0.8722557938462117
570,0.5705705705705706,0.8722557938462117
571,0.5715715715715716,0.8714403066812706
572,0.5725725725725725,0.8684677846019369
573,0.5735735735735735,0.8679777471002894
574,0.5745745745745746,0.8670067050463337
575,0.5755755755755756,0.8670067050463337
576,0.5765765765765766,0.8667658061932242
577,0.5775775775775776,0.8662654010005126
578,0.5785785785785785,0.8660261218726559
579,0.5795795795795796,0.8659302663182622
580,0.5805805805805806,0.8656925874519037
581,0.5815815815815816,0.8655269581527432
582,0.5825825825825826,0.8652907895139871
583,0.5835835835835835,0.8645865549220066
584,0.5845845845845846,0.8599093194662312
585,0.5855855855855856,0.8597601241831186
586,0.5865865865865866,0.8589458562780039
587,0.5875875875875876,0.8583602359776612
588,0.5885885885885885,0.8583602359776612
589,0.5895895895895896,0.857556647822934
590,0.5905905905905906,0.8574145854314948
591,0.5915915915915916,0.8558257818613222
592,0.5925925925925926,0.85270634655584
593,0.5935935935935935,0.85270634655584
594,0.5945945945945946,0.8484456116035064
595,0.5955955955955956,0.8484456116035064
596,0.5965965965965966,0.8484456116035064
597,0.5975975975975976,0.8484456116035064
598,0.5985985985985985,0.8469187647129235
599,0.5995995995995996,0.846521643988223
600,0.6006006006006006,0.845578534498128
601,0.6016016016016016,0.845578534498128
602,0.6026026026026026,0.845460835186558
603,0.6036036036036035,0.8436436112906701
604,0.6046046046046046,0.8421779003673793
605,0.6056056056056056,0.840561694290976
606,0.6066066066066066,0.840561694290976
607,0.6076076076076076,0.840561694290976
608,0.6086086086086087,0.8398415977961433
609,0.6096096096096096,0.8350107357505181
610,0.6106106106106106,0.8332581105402053
611,0.6116116116116116,0.832718829811934
612,0.6126126126126126,0.8318463089545198
613,0.6136136136136137,0.8306725794530673
614,0.6146146146146146,0.8306725794530673
615,0.6156156156156156,0.8297172429555622
616,0.6166166166166166,0.8297172429555622
617,0.6176176176176176,0.8286120003105428
618,0.6186186186186187,0.8246238930594763
619,0.6196196196196196,0.8243615995721715
620,0.6206206206206206,0.8243615995721715
621,0.6216216216216216,0.8243615995721715
622,0.6226226226226226,0.8238699713986939
623,0.6236236236236237,0.8238699713986939
624,0.6246246246246246,0.8218223853274088
625,0.6256256256256256,0.8214985572991405
626,0.6266266266266266,0.8198863064608835
627,0.6276276276276276,0.8193300669151049
628,0.6286286286286287,0.8190161838419328
629,0.6296296296296297,0.8183108054499078
630,0.6306306306306306,0.8172104309922963
631,0.6316316316316316,0.8148856409647456
632,0.6326326326326326,0.8131973397839312
633,0.6336336336336337,0.8116740698705907
634,0.6346346346346347,0.8097986629353233
635,0.6356356356356356,0.8082575728330245
636,0.6366366366366366,0.8078969507809288
637,0.6376376376376376,0.8065164840077661
638,0.6386386386386387,0.8062476108562691
639,0.6396396396396397,0.8024128142741281
640,0.6406406406406406,0.7970899584939588
641,0.6416416416416416,0.79704942217851
642,0.6426426426426426,0.7961555648054063
643,0.6436436436436437,0.7948468170084263
644,0.6446446446446447,0.793954604975993
645,0.6456456456456456,0.793954604975993
646,0.6466466466466466,0.7929944807726919
647,0.6476476476476476,0.7899497971865661
648,0.6486486486486487,0.7851321065256596
649,0.6496496496496497,0.7845070258700912
650,0.6506506506506506,0.7830331412103746
651,0.6516516516516516,0.7829231433506045
652,0.6526526526526526,0.7818805626839923
653,0.6536536536536537,0.778872423272347
654,0.6546546546546547,0.7774819592880682
655,0.6556556556556556,0.774236554428428
656,0.6566566566566566,0.7732676752339673
657,0.6576576576576576,0.7699754734977518
658,0.6586586586586587,0.7696883544407112
659,0.6596596596596597,0.7666461382408347
660,0.6606606606606606,0.7659961357724708
661,0.6616616616616616,0.7566844121275076
662,0.6626626626626626,0.7561370654421871
663,0.6636636636636637,0.7548706271833513
664,0.6646646646646647,0.7538840503887898
665,0.6656656656656657,0.7503764726725131
666,0.6666666666666666,0.7478752299467881
667,0.6676676676676676,0.7454264618622035
668,0.6686686686686687,0.7450893183981258
669,0.6696696696696697,0.7432063999612417
670,0.6706706706706707,0.7413510556437263
671,0.6716716716716716,0.7412911697515874
672,0.6726726726726726,0.7412911697515874
673,0.6736736736736737,0.7391357606246023
674,0.6746746746746747,0.7382569909075314
675,0.6756756756756757,0.7380208148751934
676,0.6766766766766766,0.7360858581418113
677,0.6776776776776777,0.7355322084634184
678,0.6786786786786787,0.7314725067756902
679,0.6796796796796797,0.7307052660474904
680,0.6806806806806807,0.7288461538461538
681,0.6816816816816816,0.7204334828101644
682,0.6826826826826827,0.7196884477529639
683,0.6836836836836837,0.7104187037894774
684,0.6846846846846847,0.7101498102104531
685,0.6856856856856857,0.7081720197885006
686,0.6866866866866866,0.7076099158486457
687,0.6876876876876877,0.7042535950296642
688,0.6886886886886887,0.7018352931569493
689,0.6896896896896897,0.6966972563471332
690,0.6906906906906907,0.6966504202740565
691,0.6916916916916916,0.6961347437063998
692,0.6926926926926927,0.6953429962633888
693,0.6936936936936937,0.6939606863511156
694,0.6946946946946947,0.6929554120477761
695,0.6956956956956957,0.6894933542739144
696,0.6966966966966966,0.6846332061641643
697,0.6976976976976977,0.6797164469306465
698,0.6986986986986987,0.6784025715884686
699,0.6996996996996997,0.6784025715884686
700,0.7007007007007007,0.677611548051715
701,0.7017017017017017,0.6773924545663677
702,0.7027027027027027,0.6773924545663677
703,0.7037037037037037,0.6758334149162597
704,0.7047047047047047,0.671865406582423
705,0.7057057057057057,0.6710949093203245
706,0.7067067067067067,0.6677550126959111
707,0.7077077077077077,0.6629758469044184
708,0.7087087087087087,0.6583874012032558
709,0.7097097097097097,0.6578232731129954
710,0.7107107107107107,0.6574579856543727
711,0.7117117117117117,0.6530960085944942
712,0.7127127127127127,0.6519785378940308
